amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;paidBy;paidFor;Utilisateur anonyme;paymentMethod;photo;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryId;categoryIcon;categoryColor;paymentMethodId;paymentMethodIcon;paymentMethodColor;paidById;paidToId;splitObjects
"20 000";"0,65";"Restaurants";"30 778,63";"France";"FR";"02/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"200 000";"6,50";"Transport";"30 778,63";"France";"FR";"02/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"6,50";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':200000000,'shareInHomeCurrency':6500,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Restaurants";"30 778,63";"France";"FR";"01/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Restaurants";"30 778,63";"France";"FR";"01/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"13 000";"0,42";"Courses";"30 778,63";"France";"FR";"01/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,42";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':13000000,'shareInHomeCurrency':420,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"49 000";"1,59";"Boissons";"30 778,63";"France";"FR";"01/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':49000000,'shareInHomeCurrency':1590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"25 000";"0,81";"Restaurants";"30 778,63";"France";"FR";"01/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,81";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':25000000,'shareInHomeCurrency':810,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Restaurants";"30 778,63";"France";"FR";"01/03/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"25 000";"0,81";"Blanchisserie";"30 778,63";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,81";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_laundry_service-false-51f0cc41f89738b2c779ae8e61e45adf";"local_laundry_service";"#0097A7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':25000000,'shareInHomeCurrency':810,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Boissons";"30 778,63";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Restaurants";"30 738,285";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"18 000";"0,59";"Boissons";"30 738,285";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':18000000,'shareInHomeCurrency':590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"30 000";"0,98";"Activités";"30 738,285";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,98";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':30000000,'shareInHomeCurrency':980,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"55 000";"1,79";"Restaurants";"30 738,285";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,79";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':55000000,'shareInHomeCurrency':1790,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"38 000";"1,24";"Boissons";"30 738,285";"France";"FR";"28/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,24";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':38000000,'shareInHomeCurrency':1240,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"30 000";"0,98";"Restaurants";"30 738,285";"France";"FR";"27/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,98";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':30000000,'shareInHomeCurrency':980,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Restaurants";"30 738,285";"France";"FR";"27/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"32 300";"1,05";"Transport";"30 768,051";"France";"FR";"27/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,05";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':32300000,'shareInHomeCurrency':1050,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,60";"Transport";"30 768,051";"France";"FR";"27/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,60";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2600,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"62 300";"2,02";"Transport";"30 768,051";"France";"FR";"27/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,02";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':62300000,'shareInHomeCurrency':2020,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"306 000";"10,02";"Hébergements";"30 548,269";"France";"FR";"27/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"10,02";"En espèces";"";"";"";"";"Expense";"3";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':306000000,'shareInHomeCurrency':10020,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"6 000";"0,20";"Courses";"30 768,051";"France";"FR";"26/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,20";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':6000000,'shareInHomeCurrency':200,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"56 000";"1,82";"Courses";"30 761,072";"France";"FR";"26/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,82";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':56000000,'shareInHomeCurrency':1820,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"4 000";"0,13";"Transport";"30 761,072";"France";"FR";"26/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,13";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':4000000,'shareInHomeCurrency':130,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"45 000";"1,46";"Restaurants";"30 761,072";"France";"FR";"26/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,46";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':45000000,'shareInHomeCurrency':1460,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Courses";"30 761,072";"France";"FR";"26/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Boissons";"30 761,072";"France";"FR";"25/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 761,072";"France";"FR";"25/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"45 000";"1,46";"Restaurants";"30 866,671";"France";"FR";"25/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,46";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':45000000,'shareInHomeCurrency':1460,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Courses";"30 866,671";"France";"FR";"25/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Courses";"30 866,671";"France";"FR";"24/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Restaurants";"30 866,671";"France";"FR";"24/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"45 000";"1,46";"Restaurants";"30 812,424";"France";"FR";"24/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,46";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':45000000,'shareInHomeCurrency':1460,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"6 000";"0,19";"Transport";"30 812,424";"France";"FR";"24/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,19";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':6000000,'shareInHomeCurrency':190,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 615,974";"France";"FR";"23/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"100 000";"3,27";"Tourisme";"30 615,974";"France";"FR";"23/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,27";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':100000000,'shareInHomeCurrency':3270,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Courses";"30 615,974";"France";"FR";"23/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,61";"Restaurants";"30 615,974";"France";"FR";"23/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,61";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2610,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 615,974";"France";"FR";"22/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Courses";"30 615,974";"France";"FR";"22/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"45 000";"1,47";"Restaurants";"30 615,974";"France";"FR";"22/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,47";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':45000000,'shareInHomeCurrency':1470,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Boissons";"30 615,974";"France";"FR";"22/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"6 000";"0,20";"Transport";"30 548,269";"France";"FR";"21/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,20";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':6000000,'shareInHomeCurrency':200,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,62";"Tourisme";"30 548,269";"France";"FR";"21/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,64";"Activités";"30 548,269";"France";"FR";"21/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,64";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"rowing-false-d78ed35383108fb6c04c16d0a11b20fe";"rowing";"#E91E63";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1640,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"25 000";"0,82";"Boissons";"30 548,269";"France";"FR";"21/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,82";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':25000000,'shareInHomeCurrency':820,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,64";"Restaurants";"30 548,269";"France";"FR";"21/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,64";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1640,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 633,309";"France";"FR";"20/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"2 000";"0,07";"Transport";"30 633,309";"France";"FR";"20/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,07";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':2000000,'shareInHomeCurrency':70,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
